#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
I,4,2,1,De organismos autónomos e axencias do Estado
I,4,2,2,De fundaciones estatales
I,4,2,3,"De sociedades mercantís estatais, entidades públicas empresariales e outros organismos públicos"
I,4,3,,De la Seguridad Social
I,4,4,,De entes públicos e sociedades mercantís da entidade local
I,4,4,0,De entes públicos
I,4,4,1,De sociedades mercantís
I,4,5,,De comunidades autónomas
I,4,5,0,Da Administración Xeral das comunidades autónomas
I,4,5,1,De organismos autónomos e agenxias das comunidades autónomas
I,4,5,2,De fundacións das comunidades autónomas
I,4,5,3,"De sociedades mercantís, entidades públicas empresariais e outros organismos públicos dependentes das comunidades autónomas"
I,4,6,,De entidades locais
I,4,6,1,"De deputacións, concellos o cabidos"
I,4,6,2,De concellos
I,4,6,3,De mancomunidades
I,4,6,4,De áreas metropolitanas
I,4,6,5,De comarcas
I,4,6,6,De outras entidades que agrupen municipios
I,4,6,7,De consorcios
I,4,6,8,De entidades locales menores
I,4,7,,De empresas privadas
I,4,8,,De familias e institucións sen fins de lucro
I,4,8,9,De familias e institucións sen fins de lucro
I,4,9,,Do exterior
I,4,9,0,Do Fondo Social Europeo
I,4,9,1,Do Fondo Europeo de Desenvolvemento Rexional (FEDER)
I,4,9,2,Del Fondo de Cohesión
I,4,9,3,Del Fondo Europeo Agrícola de Garantía (FEAGA)
I,4,9,4,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER)
I,4,9,5,Del FEOGA-Orientación
I,4,9,6,Del Fondo Europeo de la Pesca (FEP)
I,4,9,7,Outras transferencias da Unión Europea
I,4,9,9,"Otras tansferencias del exterior, excluyendo la Unión Europea"
I,5,,,Ingresos patrimoniais
I,5,0,,Intereses de títulos y valores
I,5,0,0,Del Estado
I,5,0,1,De organismos autónomos y agencias
I,5,0,4,"De sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos"
I,5,0,5,De comunidades autónomas
I,5,0,6,De entidades locales
I,5,0,7,De empresas privadas
